date,region,sst,sst_anomaly,hotspot,dhw,baa
2017-03-04,Central,28.91,1.1957,0.88,6.1857,3.0
2017-03-04,Northern,29.29,0.9143,0.55,7.7757,3.0
2017-03-04,Southern,28.4,1.4568,1.05,7.0043,3.0
2017-03-05,Central,29.22,1.5514,1.23,6.3614,3.0
2017-03-05,Northern,29.52,1.2564,0.89,7.7757,1.0
2017-03-05,Southern,28.26,1.9779,1.38,7.2014,3.0
2017-03-06,Central,29.6,1.9725,1.45,6.5686,3.0
2017-03-06,Northern,29.92,1.6636,1.27,7.9571,3.0
2017-03-06,Southern,28.66,2.1318,1.46,7.41,3.0
2017-03-07,Central,29.77,2.0886,1.66,6.8057,3.0
2017-03-07,Northern,30.03,1.87,1.47,8.1671,4.0
2017-03-07,Southern,28.91,2.3214,1.48,7.6214,3.0
2017-03-08,Central,29.52,1.8875,1.4,7.0057,3.0
2017-03-08,Northern,29.99,1.83,1.41,8.3686,4.0
2017-03-08,Southern,29.08,1.82,1.4,7.8214,3.0
2017-03-09,Central,29.44,1.8086,1.4,7.2057,3.0
2017-03-09,Northern,30.22,2.0757,1.62,8.6,4.0
2017-03-09,Southern,29.02,1.6293,1.26,8.0014,4.0
2017-03-10,Central,29.03,1.3989,0.98,7.2057,3.0
2017-03-10,Northern,29.9,1.7982,1.33,8.79,4.0
2017-03-10,Southern,28.29,1.8621,1.09,8.1571,4.0
2017-03-11,Central,29.13,1.56,1.02,7.3514,3.0
2017-03-11,Northern,29.91,1.75,1.27,8.9714,4.0
2017-03-11,Southern,28.37,1.6943,1.18,8.3257,4.0
2017-03-12,Central,29.29,1.7807,1.12,7.5114,3.0
2017-03-12,Northern,30.17,2.0143,1.55,9.1929,4.0
2017-03-12,Southern,28.64,2.0157,1.23,8.5014,4.0
2017-03-13,Central,29.89,1.9893,1.46,7.72,3.0
2017-03-13,Northern,29.84,1.7893,1.26,9.3729,4.0
2017-03-13,Southern,28.43,2.1414,1.25,8.68,4.0
2017-03-14,Central,29.55,1.7911,1.28,7.9029,3.0
2017-03-14,Northern,29.93,1.7625,1.29,9.5571,4.0
2017-03-14,Southern,28.34,1.8282,1.24,8.8571,4.0
2017-03-15,Central,29.73,2.06,1.29,8.0871,4.0
2017-03-15,Northern,29.82,1.82,1.26,9.7371,4.0
2017-03-15,Southern,28.42,1.92,1.05,9.0071,4.0
2017-03-16,Central,30.29,2.4852,1.48,8.2986,4.0
2017-03-16,Northern,30.0,2.0097,1.38,9.9343,4.0
2017-03-16,Southern,28.53,2.1171,1.2,9.1786,4.0
2017-03-17,Central,30.24,2.6277,1.65,8.5343,4.0
2017-03-17,Northern,30.32,2.2613,1.58,10.16,4.0
2017-03-17,Southern,28.64,2.1365,1.38,9.3757,4.0
2017-03-18,Central,29.79,2.2703,1.74,8.7829,4.0
2017-03-18,Northern,30.37,2.34,1.78,10.4143,4.0
2017-03-18,Southern,28.85,2.3397,1.55,9.5971,4.0
2017-03-19,Central,30.3,2.4484,1.45,8.99,4.0
2017-03-19,Northern,30.27,2.2123,1.7,10.6571,4.0
2017-03-19,Southern,28.3,2.0103,1.22,9.7714,4.0
2017-03-20,Central,29.32,1.8755,1.32,9.1786,4.0
2017-03-20,Northern,30.01,2.0368,1.38,10.8543,4.0
2017-03-20,Southern,27.95,2.2139,1.28,9.9543,4.0
2017-03-21,Central,29.79,2.2794,1.4,9.3786,4.0
2017-03-21,Northern,30.25,2.2961,1.62,11.0857,4.0
2017-03-21,Southern,28.48,2.1094,1.22,10.1286,4.0
2017-03-22,Central,29.44,2.0719,1.48,9.59,4.0
2017-03-22,Northern,30.89,3.0,2.0,11.3714,4.0
2017-03-22,Southern,28.05,1.8526,1.06,10.28,4.0
2017-03-23,Central,30.0,2.3706,1.51,9.8057,4.0
2017-03-23,Northern,30.61,2.7597,1.8,11.6286,4.0
2017-03-23,Southern,28.41,1.9777,1.07,10.4329,4.0
2017-03-24,Central,29.57,2.2319,1.18,9.9743,4.0
2017-03-24,Northern,30.34,2.5229,1.47,11.8386,4.0
2017-03-24,Southern,29.03,2.0452,1.1,10.59,4.0
2017-03-25,Central,29.73,2.4342,1.29,10.1586,4.0
2017-03-25,Northern,30.12,2.3668,1.47,12.0486,4.0
2017-03-25,Southern,28.18,1.9035,1.03,10.7371,4.0
2017-03-26,Central,29.69,2.3668,1.24,10.3357,4.0
2017-03-26,Northern,30.39,2.6558,1.6,12.2771,4.0
2017-03-26,Southern,27.95,1.6223,0.77,10.7371,4.0
2017-03-27,Central,29.99,2.6052,1.15,10.5,4.0
2017-03-27,Northern,30.51,2.8552,1.74,12.5257,4.0
2017-03-27,Southern,27.59,1.4355,0.55,10.7371,4.0
2017-03-28,Central,29.6,2.0381,0.69,10.5,4.0
2017-03-28,Northern,30.12,2.4806,1.34,12.7171,4.0
2017-03-28,Southern,27.34,1.24,0.36,10.7371,4.0
2017-03-29,Central,29.31,1.8381,0.85,10.5,4.0
2017-03-29,Northern,30.21,2.6032,1.4,12.9171,4.0
2017-03-29,Southern,27.28,1.4913,0.35,10.7371,4.0
2017-03-30,Central,29.14,1.9471,0.72,10.5,4.0
2017-03-30,Northern,30.4,2.8568,1.58,13.1429,4.0
2017-03-30,Southern,27.69,2.0503,0.64,10.7371,4.0
2017-03-31,Central,29.58,2.4184,0.7,10.5,4.0
2017-03-31,Northern,30.2,2.489,1.62,13.3743,4.0
2017-03-31,Southern,27.46,1.6068,0.47,10.7371,4.0
2017-04-01,Central,29.11,1.7326,0.68,10.5,4.0
2017-04-01,Northern,30.01,2.2845,1.38,13.4157,4.0
2017-04-01,Southern,27.63,1.9697,0.64,10.7371,1.0
2017-04-02,Central,29.76,2.401,0.84,10.5,4.0
2017-04-02,Northern,29.84,2.261,1.21,13.5886,4.0
2017-04-02,Southern,27.41,1.4432,0.37,10.7371,1.0
2017-04-03,Central,29.0,1.6955,0.57,10.5,1.0
2017-04-03,Northern,29.67,2.2723,0.89,13.5886,4.0
2017-04-03,Southern,27.29,1.4684,0.28,10.7371,1.0
2017-04-04,Central,29.29,2.0106,0.36,10.5,1.0
2017-04-04,Northern,29.6,2.2319,0.74,13.5886,4.0
2017-04-04,Southern,27.22,1.4516,0.2,10.7371,1.0
2017-04-05,Central,28.64,1.4226,0.25,10.5,1.0
2017-04-05,Northern,29.33,1.8294,0.69,13.5886,4.0
2017-04-05,Southern,26.97,1.11,0.0,10.7371,1.0
2017-04-06,Central,28.57,1.3245,0.13,10.5,1.0
2017-04-06,Northern,29.19,1.6445,0.57,13.5886,4.0
2017-04-06,Southern,26.93,1.1555,0.0,10.7371,1.0
2017-04-07,Central,28.43,1.2645,0.0,10.5,1.0
2017-04-07,Northern,29.1,1.6377,0.48,13.42,4.0
2017-04-07,Southern,26.94,1.1623,0.0,10.7371,1.0
2017-04-08,Central,28.24,1.0723,0.0,10.3114,1.0
2017-04-08,Northern,29.01,1.5823,0.39,13.2671,4.0
2017-04-08,Southern,26.86,1.0577,0.0,10.7371,1.0
2017-04-09,Central,28.07,1.1706,0.0,10.3114,1.0
2017-04-09,Northern,28.89,1.5581,0.27,13.2671,1.0
2017-04-09,Southern,26.68,0.9323,0.0,10.7371,1.0
2017-04-10,Central,28.24,1.1552,0.0,10.3114,1.0
2017-04-10,Northern,28.84,1.5684,0.22,13.11,1.0
2017-04-10,Southern,27.05,1.2132,0.0,10.7371,1.0
2017-04-11,Central,28.06,0.9874,0.0,10.3114,1.0
2017-04-11,Northern,28.74,1.4213,0.11,12.9243,1.0
2017-04-11,Southern,26.8,1.0987,0.0,10.7371,0.0
2017-04-12,Central,28.02,1.0,0.0,10.3114,1.0
2017-04-12,Northern,28.57,1.3848,0.0,12.7643,1.0
2017-04-12,Southern,26.6,1.1003,0.0,10.7371,0.0
2017-04-13,Central,27.89,0.8706,0.0,10.15,0.0
2017-04-13,Northern,28.47,1.2652,0.0,12.5929,1.0
2017-04-13,Southern,26.62,1.0774,0.0,10.5829,0.0
2017-04-14,Central,28.09,1.1187,0.0,9.9686,0.0
2017-04-14,Northern,28.42,1.3406,0.0,12.3929,1.0
2017-04-14,Southern,26.5,1.1658,0.0,10.4029,0.0
2017-04-15,Central,27.98,1.03,0.0,9.75,0.0
2017-04-15,Northern,28.34,1.16,0.0,12.1429,1.0
2017-04-15,Southern,26.58,1.16,0.0,10.2214,0.0
2017-04-16,Central,27.82,0.9333,0.0,9.4957,0.0
2017-04-16,Northern,28.25,1.171,0.0,11.88,1.0
2017-04-16,Southern,26.53,1.1257,0.0,10.0429,0.0
2017-04-17,Central,27.69,0.8727,0.0,9.2557,0.0
2017-04-17,Northern,28.13,1.0927,0.0,11.6243,1.0
2017-04-17,Southern,26.46,1.0647,0.0,9.8871,0.0
2017-04-18,Central,26.88,0.46,0.0,9.0429,0.0
2017-04-18,Northern,27.94,0.912,0.0,11.3786,0.0
2017-04-18,Southern,26.37,0.983,0.0,9.7443,0.0
2017-04-19,Central,26.87,0.4113,0.0,8.8514,0.0
2017-04-19,Northern,28.02,1.096,0.0,11.1329,0.0
2017-04-19,Southern,26.12,0.8993,0.0,9.5943,0.0
2017-04-20,Central,26.76,0.49,0.0,8.6629,0.0
2017-04-20,Northern,27.8,0.9183,0.0,10.9057,0.0
2017-04-20,Southern,26.15,0.9317,0.0,9.4486,0.0
2017-04-21,Central,26.58,0.268,0.0,8.4614,0.0
2017-04-21,Northern,27.58,0.698,0.0,10.6857,0.0
2017-04-21,Southern,26.63,0.756,0.0,9.3014,0.0
2017-04-22,Central,26.58,0.3803,0.0,8.2714,0.0
2017-04-22,Northern,27.61,0.72,0.0,10.46,0.0
2017-04-22,Southern,25.93,0.8613,0.0,9.1586,0.0
2017-04-23,Central,26.47,0.2287,0.0,8.0729,0.0
2017-04-23,Northern,27.57,0.7147,0.0,10.2357,0.0
2017-04-23,Southern,25.74,0.8413,0.0,9.0029,0.0
2017-04-24,Central,26.54,0.432,0.0,7.8814,0.0
2017-04-24,Northern,27.47,0.735,0.0,10.0186,0.0
2017-04-24,Southern,25.92,0.677,0.0,8.8543,0.0
2017-04-25,Central,26.4,0.3667,0.0,7.72,0.0
2017-04-25,Northern,27.53,0.8567,0.0,9.8343,0.0
2017-04-25,Southern,25.57,0.7367,0.0,8.8543,0.0
2017-04-26,Central,26.49,0.3867,0.0,7.5529,0.0
2017-04-26,Northern,27.66,0.7467,0.0,9.6371,0.0
2017-04-26,Southern,25.74,0.8453,0.0,8.6971,0.0
2017-04-27,Central,26.5,0.474,0.0,7.3929,0.0
2017-04-27,Northern,27.81,1.104,0.0,9.46,0.0
2017-04-27,Southern,25.63,0.734,0.0,8.5271,0.0
2017-04-28,Central,26.54,0.5047,0.0,7.2357,0.0
2017-04-28,Northern,27.48,0.8457,0.0,9.2886,0.0
2017-04-28,Southern,26.46,0.7313,0.0,8.3443,0.0
2017-04-29,Central,26.26,0.3013,0.0,7.09,0.0
2017-04-29,Northern,27.46,0.8487,0.0,9.1114,0.0
2017-04-29,Southern,25.7,0.6167,0.0,8.1771,0.0
2017-04-30,Central,26.18,0.33,0.0,7.09,0.0
2017-04-30,Northern,27.22,0.62,0.0,9.1114,0.0
2017-04-30,Southern,25.83,0.59,0.0,8.02,0.0
2017-05-01,Central,26.2,0.41,0.0,7.09,0.0
2017-05-01,Northern,27.31,0.8133,0.0,9.1114,0.0
2017-05-01,Southern,25.45,0.9373,0.0,7.8529,0.0
2017-05-02,Central,26.17,0.4563,0.0,7.09,0.0
2017-05-02,Northern,27.3,0.6807,0.0,8.9686,0.0
2017-05-02,Southern,25.16,0.8083,0.0,7.6843,0.0
2017-05-03,Central,26.04,0.35,0.0,7.09,0.0
2017-05-03,Northern,27.32,0.906,0.0,8.8243,0.0
2017-05-03,Southern,25.04,0.764,0.0,7.5271,0.0
2017-05-04,Central,26.02,0.394,0.0,7.09,0.0
2017-05-04,Northern,27.11,0.4587,0.0,8.8243,0.0
2017-05-04,Southern,26.17,0.676,0.0,7.3686,0.0
2017-05-05,Central,26.03,0.4533,0.0,7.09,0.0
2017-05-05,Northern,27.08,0.7367,0.0,8.8243,0.0
2017-05-05,Southern,25.53,0.7233,0.0,7.2143,0.0
2017-05-06,Central,25.89,0.306,0.0,7.09,0.0
2017-05-06,Northern,26.93,0.483,0.0,8.8243,0.0
2017-05-06,Southern,25.34,1.12,0.0,7.0329,0.0
2017-05-07,Central,25.88,0.36,0.0,6.9329,0.0
2017-05-07,Northern,26.88,0.5333,0.0,8.6643,0.0
2017-05-07,Southern,24.88,0.8947,0.0,6.8514,0.0
2017-05-08,Central,25.7,0.1667,0.0,6.7514,0.0
2017-05-08,Northern,26.75,0.457,0.0,8.4343,0.0
2017-05-08,Southern,25.05,0.8337,0.0,6.6786,0.0
2017-05-09,Central,25.69,0.27,0.0,6.5614,0.0
2017-05-09,Northern,26.82,0.504,0.0,8.1957,0.0
2017-05-09,Southern,24.61,0.738,0.0,6.5186,0.0
2017-05-10,Central,25.59,0.105,0.0,6.3929,0.0
2017-05-10,Northern,26.76,0.3067,0.0,8.0214,0.0
2017-05-10,Southern,25.03,0.59,0.0,6.36,0.0
2017-05-11,Central,25.68,0.304,0.0,6.2471,0.0
2017-05-11,Northern,26.76,0.4327,0.0,7.8671,0.0
2017-05-11,Southern,25.79,0.3813,0.0,6.2043,0.0
2017-05-12,Central,25.73,0.273,0.0,6.1043,0.0
2017-05-12,Northern,26.61,0.38,0.0,7.7114,0.0
2017-05-12,Southern,24.67,0.634,0.0,6.0543,0.0
2017-05-13,Central,25.72,0.3133,0.0,5.9457,0.0
2017-05-13,Northern,26.61,0.332,0.0,7.5271,0.0
2017-05-13,Southern,24.6,0.6793,0.0,5.8786,0.0
2017-05-14,Central,25.61,0.3367,0.0,5.76,0.0
2017-05-14,Northern,26.58,0.3653,0.0,7.3214,0.0
2017-05-14,Southern,25.02,0.8763,0.0,5.7014,0.0
2017-05-15,Central,25.92,0.47,0.0,5.5657,0.0
2017-05-15,Northern,26.42,0.45,0.0,7.1271,0.0
2017-05-15,Southern,25.26,0.7,0.0,5.4843,0.0
2017-05-16,Central,25.83,0.4858,0.0,5.3557,0.0
2017-05-16,Northern,26.39,0.1968,0.0,6.9386,0.0
2017-05-16,Southern,25.18,0.819,0.0,5.2557,0.0
2017-05-17,Central,25.68,0.4261,0.0,5.1643,0.0
2017-05-17,Northern,26.35,0.2468,0.0,6.7371,0.0
2017-05-17,Southern,25.58,0.3365,0.0,5.0557,0.0
2017-05-18,Central,25.76,0.4832,0.0,4.9929,0.0
2017-05-18,Northern,26.63,0.5652,0.0,6.5457,0.0
2017-05-18,Southern,24.89,1.1635,0.0,4.8686,0.0
2017-05-19,Central,25.69,0.4871,0.0,4.8114,0.0
2017-05-19,Northern,26.53,0.4784,0.0,6.3557,0.0
2017-05-19,Southern,24.41,0.9384,0.0,4.6829,0.0
2017-05-20,Central,25.62,0.469,0.0,4.6257,0.0
2017-05-20,Northern,26.44,0.5868,0.0,6.1629,0.0
2017-05-20,Southern,24.6,0.9987,0.0,4.4986,0.0
2017-05-21,Central,25.57,0.5484,0.0,4.4614,0.0
2017-05-21,Northern,26.58,0.7823,0.0,5.9686,0.0
2017-05-21,Southern,24.49,1.0445,0.0,4.3343,0.0
2017-05-22,Central,25.58,0.5174,0.0,4.3143,0.0
2017-05-22,Northern,26.48,0.6577,0.0,5.9686,0.0
2017-05-22,Southern,24.83,1.3858,0.0,4.1771,0.0
2017-05-23,Central,25.67,0.6719,0.0,4.3143,0.0
2017-05-23,Northern,26.49,0.7245,0.0,5.9686,0.0
2017-05-23,Southern,24.57,1.1797,0.0,4.1771,0.0
2017-05-24,Central,25.63,0.7126,0.0,4.3143,0.0
2017-05-24,Northern,26.54,0.7642,0.0,5.9686,0.0
2017-05-24,Southern,24.94,1.1155,0.0,4.1771,0.0
2017-05-25,Central,25.6,0.6681,0.0,4.3143,0.0
2017-05-25,Northern,26.53,0.9429,0.0,5.9686,0.0
2017-05-25,Southern,24.46,1.2042,0.0,4.0329,0.0
2017-05-26,Central,25.73,0.8445,0.0,4.3143,0.0
2017-05-26,Northern,26.58,1.0342,0.0,5.9686,0.0
2017-05-26,Southern,25.6,0.7548,0.0,3.8829,0.0
2017-05-27,Central,26.1,0.8858,0.0,4.3143,0.0
2017-05-27,Northern,26.6,1.0955,0.0,5.9686,0.0
2017-05-27,Southern,25.2,0.8148,0.0,3.7329,0.0
2017-05-28,Central,25.71,0.8439,0.0,4.1386,0.0
2017-05-28,Northern,26.49,0.8474,0.0,5.9686,0.0
2017-05-28,Southern,24.37,1.0665,0.0,3.5357,0.0
2017-05-29,Central,25.49,0.6423,0.0,3.9314,0.0
2017-05-29,Northern,26.2,0.839,0.0,5.7871,0.0
2017-05-29,Southern,25.22,0.8803,0.0,3.3271,0.0
2017-05-30,Central,25.24,0.5471,0.0,3.6943,0.0
2017-05-30,Northern,26.22,0.7448,0.0,5.5771,0.0
2017-05-30,Southern,25.06,0.6848,0.0,3.1157,0.0
2017-05-31,Central,25.41,0.4577,0.0,3.4943,0.0
2017-05-31,Northern,26.03,0.5548,0.0,5.3757,0.0
2017-05-31,Southern,25.08,0.7658,0.0,2.9157,0.0
2017-06-01,Central,25.83,0.9371,0.0,3.2943,0.0
2017-06-01,Northern,25.98,0.5855,0.0,5.1443,0.0
2017-06-01,Southern,25.33,0.8458,0.0,2.7357,0.0
2017-06-02,Central,25.52,0.8603,0.0,3.2943,0.0
2017-06-02,Northern,26.13,0.7442,0.0,4.9543,0.0
2017-06-02,Southern,25.08,0.6684,0.0,2.58,0.0
2017-06-03,Central,25.64,0.8861,0.0,3.1486,0.0
2017-06-03,Northern,26.22,0.8384,0.0,4.7729,0.0
2017-06-03,Southern,25.04,0.6677,0.0,2.4114,0.0
2017-06-04,Central,25.44,0.8171,0.0,2.9886,0.0
2017-06-04,Northern,25.96,0.4648,0.0,4.5514,0.0
2017-06-04,Southern,25.13,0.8274,0.0,2.2357,0.0
2017-06-05,Central,25.2,0.7826,0.0,2.78,0.0
2017-06-05,Northern,26.09,0.6323,0.0,4.3714,0.0
2017-06-05,Southern,25.0,0.7113,0.0,2.0571,0.0
2017-06-06,Central,25.35,0.9803,0.0,2.5971,0.0
2017-06-06,Northern,26.0,0.6674,0.0,4.1871,0.0
2017-06-06,Southern,25.07,0.8029,0.0,1.88,0.0
2017-06-07,Central,25.12,0.7758,0.0,2.4129,0.0
2017-06-07,Northern,25.66,0.5726,0.0,4.0071,0.0
2017-06-07,Southern,24.96,0.9074,0.0,1.73,0.0
2017-06-08,Central,25.05,0.7216,0.0,2.2014,0.0
2017-06-08,Northern,25.67,0.7432,0.0,3.81,0.0
2017-06-08,Southern,24.6,0.9197,0.0,1.5586,0.0
2017-06-09,Central,24.89,0.6394,0.0,1.9657,0.0
2017-06-09,Northern,25.63,0.4297,0.0,3.5843,0.0
2017-06-09,Southern,24.45,1.1171,0.0,1.3614,0.0
2017-06-10,Central,24.55,0.4029,0.0,1.7171,0.0
2017-06-10,Northern,25.31,0.0245,0.0,3.33,0.0
2017-06-10,Southern,24.53,0.55,0.0,1.14,0.0
2017-06-11,Central,24.5,0.4639,0.0,1.51,0.0
2017-06-11,Northern,25.3,0.2139,0.0,3.0871,0.0
2017-06-11,Southern,24.37,0.571,0.0,0.9657,0.0
2017-06-12,Central,24.72,0.6126,0.0,1.3214,0.0
2017-06-12,Northern,25.35,0.4729,0.0,2.89,0.0
2017-06-12,Southern,24.39,1.1035,0.0,0.7829,0.0
2017-06-13,Central,24.77,0.7265,0.0,1.1214,0.0
2017-06-13,Northern,25.22,0.6642,0.0,2.6586,0.0
2017-06-13,Southern,24.69,0.8203,0.0,0.6086,0.0
2017-06-14,Central,24.38,0.4235,0.0,0.91,0.0
2017-06-14,Northern,24.91,0.199,0.0,2.3729,0.0
2017-06-14,Southern,24.2,0.9465,0.0,0.4571,0.0
2017-06-15,Central,24.47,0.56,0.0,0.6943,0.0
2017-06-15,Northern,24.94,0.14,0.0,2.1157,0.0
2017-06-15,Southern,24.0,1.1,0.0,0.3043,0.0
2017-06-16,Central,24.46,0.5373,0.0,0.5257,0.0
2017-06-16,Northern,25.02,0.2077,0.0,1.9057,0.0
2017-06-16,Southern,24.6,0.78,0.0,0.1471,0.0
2017-06-17,Central,24.36,0.4853,0.0,0.3414,0.0
2017-06-17,Northern,25.06,0.2033,0.0,1.6957,0.0
2017-06-17,Southern,24.05,1.318,0.0,0.0,0.0
2017-06-18,Central,24.31,0.545,0.0,0.1643,0.0
2017-06-18,Northern,25.1,0.385,0.0,1.4671,0.0
2017-06-18,Southern,23.97,1.164,0.0,0.0,0.0
2017-06-19,Central,24.38,0.522,0.0,0.0,0.0
2017-06-19,Northern,24.98,0.238,0.0,1.2186,0.0
2017-06-19,Southern,24.02,0.86,0.0,0.0,0.0
2017-06-20,Central,24.17,0.4483,0.0,0.0,0.0
2017-06-20,Northern,24.84,0.2017,0.0,1.0271,0.0
2017-06-20,Southern,23.9,0.9167,0.0,0.0,0.0
2017-06-21,Central,24.36,0.584,0.0,0.0,0.0
2017-06-21,Northern,24.89,0.448,0.0,0.8271,0.0
2017-06-21,Southern,24.52,0.534,0.0,0.0,0.0
2017-06-22,Central,24.29,0.503,0.0,0.0,0.0
2017-06-22,Northern,25.07,0.3027,0.0,0.6014,0.0
2017-06-22,Southern,23.83,1.092,0.0,0.0,0.0
2017-06-23,Central,24.22,0.4847,0.0,0.0,0.0
2017-06-23,Northern,25.07,0.2053,0.0,0.37,0.0
2017-06-23,Southern,23.81,1.0367,0.0,0.0,0.0
2017-06-24,Central,24.64,0.508,0.0,0.0,0.0
2017-06-24,Northern,24.96,0.372,0.0,0.1729,0.0
2017-06-24,Southern,23.67,1.178,0.0,0.0,0.0
2017-06-25,Central,24.21,0.5367,0.0,0.0,0.0
2017-06-25,Northern,24.92,0.2267,0.0,0.0,0.0
2017-06-25,Southern,23.73,1.14,0.0,0.0,0.0
2017-06-26,Central,24.24,0.578,0.0,0.0,0.0
2017-06-26,Northern,24.9,0.389,0.0,0.0,0.0
2017-06-26,Southern,23.75,1.2503,0.0,0.0,0.0
2017-06-27,Central,24.25,0.492,0.0,0.0,0.0
2017-06-27,Northern,24.76,0.306,0.0,0.0,0.0
2017-06-27,Southern,24.09,0.93,0.0,0.0,0.0
2017-06-28,Central,24.37,0.638,0.0,0.0,0.0
2017-06-28,Northern,24.75,0.1927,0.0,0.0,0.0
2017-06-28,Southern,23.64,1.132,0.0,0.0,0.0
2017-06-29,Central,24.18,0.5867,0.0,0.0,0.0
2017-06-29,Northern,24.68,0.2367,0.0,0.0,0.0
2017-06-29,Southern,23.71,1.136,0.0,0.0,0.0
2017-06-30,Central,24.59,0.78,0.0,0.0,0.0
2017-06-30,Northern,24.7,0.22,0.0,0.0,0.0
2017-06-30,Southern,23.72,0.98,0.0,0.0,0.0
2017-07-01,Central,24.46,0.7587,0.0,0.0,0.0
2017-07-01,Northern,24.73,0.2427,0.0,0.0,0.0
2017-07-01,Southern,23.91,0.8573,0.0,0.0,0.0
2017-07-02,Central,24.51,0.9337,0.0,0.0,0.0
2017-07-02,Northern,24.71,0.1903,0.0,0.0,0.0
2017-07-02,Southern,24.35,0.9347,0.0,0.0,0.0
2017-07-03,Central,24.38,0.886,0.0,0.0,0.0
2017-07-03,Northern,24.84,0.378,0.0,0.0,0.0
2017-07-03,Southern,24.2,0.948,0.0,0.0,0.0
2017-07-04,Central,24.46,0.964,0.0,0.0,0.0
2017-07-04,Northern,25.12,0.5187,0.0,0.0,0.0
2017-07-04,Southern,24.07,1.158,0.0,0.0,0.0
2017-07-05,Central,24.43,0.95,0.0,0.0,0.0
2017-07-05,Northern,25.09,0.3667,0.0,0.0,0.0
2017-07-05,Southern,23.98,0.9233,0.0,0.0,0.0
2017-07-06,Central,24.64,1.115,0.0,0.0,0.0
2017-07-06,Northern,25.04,0.435,0.0,0.0,0.0
2017-07-06,Southern,24.11,1.272,0.0,0.0,0.0
2017-07-07,Central,24.36,1.08,0.0,0.0,0.0
2017-07-07,Northern,25.18,0.5013,0.0,0.0,0.0
2017-07-07,Southern,23.78,1.0287,0.0,0.0,0.0
2017-07-08,Central,24.61,1.5293,0.0,0.0,0.0
2017-07-08,Northern,25.13,0.6233,0.0,0.0,0.0
2017-07-08,Southern,24.27,1.23,0.0,0.0,0.0
2017-07-09,Central,24.62,1.294,0.0,0.0,0.0
2017-07-09,Northern,25.08,0.678,0.0,0.0,0.0
2017-07-09,Southern,24.15,1.014,0.0,0.0,0.0
2017-07-10,Central,24.35,1.1617,0.0,0.0,0.0
2017-07-10,Northern,25.2,0.7583,0.0,0.0,0.0
2017-07-10,Southern,24.4,1.0967,0.0,0.0,0.0
2017-07-11,Central,24.23,1.1167,0.0,0.0,0.0
2017-07-11,Northern,25.32,0.7573,0.0,0.0,0.0
2017-07-11,Southern,24.4,1.2453,0.0,0.0,0.0
2017-07-12,Central,24.15,0.972,0.0,0.0,0.0
2017-07-12,Northern,25.17,0.943,0.0,0.0,0.0
2017-07-12,Southern,24.09,1.248,0.0,0.0,0.0
2017-07-13,Central,24.12,1.0293,0.0,0.0,0.0
2017-07-13,Northern,25.35,0.8193,0.0,0.0,0.0
2017-07-13,Southern,24.15,1.0813,0.0,0.0,0.0
2017-07-14,Central,24.15,0.9927,0.0,0.0,0.0
2017-07-14,Northern,25.28,0.8043,0.0,0.0,0.0
2017-07-14,Southern,24.13,1.2787,0.0,0.0,0.0
2017-07-15,Central,24.2,1.03,0.0,0.0,0.0
2017-07-15,Northern,25.14,0.8,0.0,0.0,0.0
2017-07-15,Southern,24.06,1.13,0.0,0.0,0.0
2017-07-16,Central,24.11,0.9374,0.0,0.0,0.0
2017-07-16,Northern,25.1,0.7752,0.0,0.0,0.0
2017-07-16,Southern,24.08,1.0971,0.0,0.0,0.0
2017-07-17,Central,24.06,0.9235,0.0,0.0,0.0
2017-07-17,Northern,24.88,0.6171,0.0,0.0,0.0
2017-07-17,Southern,24.12,1.0442,0.0,0.0,0.0
2017-07-18,Central,24.04,0.9003,0.0,0.0,0.0
2017-07-18,Northern,24.95,0.7287,0.0,0.0,0.0
2017-07-18,Southern,23.37,1.3152,0.0,0.0,0.0
2017-07-19,Central,24.31,1.1358,0.0,0.0,0.0
2017-07-19,Northern,25.47,1.0955,0.0,0.0,0.0
2017-07-19,Southern,24.2,1.4984,0.0,0.0,0.0
2017-07-20,Central,24.21,1.0023,0.0,0.0,0.0
2017-07-20,Northern,25.24,0.8023,0.0,0.0,0.0
2017-07-20,Southern,24.2,1.11,0.0,0.0,0.0
2017-07-21,Central,24.08,0.8787,0.0,0.0,0.0
2017-07-21,Northern,25.22,0.7326,0.0,0.0,0.0
2017-07-21,Southern,24.03,1.1468,0.0,0.0,0.0
2017-07-22,Central,24.14,0.8752,0.0,0.0,0.0
2017-07-22,Northern,25.3,0.9542,0.0,0.0,0.0
2017-07-22,Southern,23.92,1.4742,0.0,0.0,0.0
2017-07-23,Central,24.09,0.8916,0.0,0.0,0.0
2017-07-23,Northern,25.14,1.0535,0.0,0.0,0.0
2017-07-23,Southern,23.95,1.1619,0.0,0.0,0.0
2017-07-24,Central,24.13,0.9123,0.0,0.0,0.0
2017-07-24,Northern,25.47,1.0513,0.0,0.0,0.0
2017-07-24,Southern,24.0,1.1768,0.0,0.0,0.0
2017-07-25,Central,24.18,0.9777,0.0,0.0,0.0
2017-07-25,Northern,25.36,0.9381,0.0,0.0,0.0
2017-07-25,Southern,23.42,1.2584,0.0,0.0,0.0
2017-07-26,Central,24.15,1.0745,0.0,0.0,0.0
2017-07-26,Northern,25.41,0.9981,0.0,0.0,0.0
2017-07-26,Southern,23.57,1.4284,0.0,0.0,0.0
2017-07-27,Central,23.9,0.9352,0.0,0.0,0.0
